,meta_name,key_year,tg_numc_scope_1,tg_numc_scope_2,tg_numc_scope_3
75914,Abeo SA,2020.0,,,
75915,Abeo SA,2021.0,,,
75913,Abeo SA,2022.0,,,
75960,CHINA ALUM.INTL ENG.H YC1,2018.0,,,
75961,CHINA ALUM.INTL ENG.H YC1,2019.0,,,
75962,CHINA ALUM.INTL ENG.H YC1,2020.0,,,
75963,CHINA ALUM.INTL ENG.H YC1,2021.0,,,
75964,CHINA ALUM.INTL ENG.H YC1,2022.0,,,
75966,China Aluminum International Engineering Corporation Limited,2018.0,,,
75969,China Aluminum International Engineering Corporation Limited,2019.0,,,
75965,China Aluminum International Engineering Corporation Limited,2020.0,,,
75967,China Aluminum International Engineering Corporation Limited,2021.0,24128600.0,28027700.0,
75968,China Aluminum International Engineering Corporation Limited,2022.0,57206600.0,29594500.0,
76056,"ATLANTIC SAPPHIRE NK -,10",2018.0,,,
76057,"ATLANTIC SAPPHIRE NK -,10",2019.0,,,
76058,"ATLANTIC SAPPHIRE NK -,10",2020.0,,,
76059,"ATLANTIC SAPPHIRE NK -,10",2021.0,,,
76060,"ATLANTIC SAPPHIRE NK -,10",2022.0,,,
76075,NACON SA EO1,2019.0,,,
76076,NACON SA EO1,2020.0,,,
76077,NACON SA EO1,2021.0,,,
76078,NACON SA EO1,2022.0,,,
76089,China Bohai Bank Co Ltd,2019.0,,,
76090,China Bohai Bank Co Ltd,2020.0,,,
76091,China Bohai Bank Co Ltd,2021.0,,,
76092,China Bohai Bank Co Ltd,2022.0,,,
76098,"BIG LOTS  DL-,01",2019.0,,,
76099,"BIG LOTS  DL-,01",2020.0,,,
76100,"BIG LOTS  DL-,01",2021.0,,,
76101,"BIG LOTS  DL-,01",2022.0,,,
76276,BYD Electronic [International] ,2018.0,,,
76277,BYD Electronic [International] ,2019.0,,,
76278,BYD Electronic [International] ,2020.0,,,
76279,BYD Electronic [International] ,2021.0,,,
76280,BYD Electronic [International] ,2022.0,29947.0,1547363.0,1830.0
76422,CentralNic Group Plc,2019.0,,,
76423,CentralNic Group Plc,2020.0,,,
76424,CentralNic Group Plc,2021.0,,,
76425,CentralNic Group Plc,2022.0,,,
76498,CPPGroup Plc,2018.0,,,
76499,CPPGroup Plc,2019.0,,,
76500,CPPGroup Plc,2020.0,,,
76501,CPPGroup Plc,2021.0,,,
76502,CPPGroup Plc,2022.0,,,
76575,OX2 AB,2019.0,,,
76576,OX2 AB,2020.0,,,
76577,OX2 AB,2021.0,,,
76578,OX2 AB,2022.0,,,
76623,Denali Therapeutics Inc,2019.0,,,
76621,Denali Therapeutics Inc,2020.0,,,
76622,Denali Therapeutics Inc,2021.0,,,
76624,Denali Therapeutics Inc,2022.0,,,
76649,Daldrup & Söhne AG,2019.0,,,
76650,Daldrup & Söhne AG,2020.0,,,
76651,Daldrup & Söhne AG,2021.0,,,
76652,Daldrup & Söhne AG,2022.0,,,
76678,Relmada Therapeutics Inc,2020.0,,,
76679,Relmada Therapeutics Inc,2021.0,,,
76680,Relmada Therapeutics Inc,2022.0,,,
76681,Queensland Pacific Metals Ltd,2019.0,,,
76682,Queensland Pacific Metals Ltd,2020.0,,,
76683,Queensland Pacific Metals Ltd,2021.0,,,
76684,Queensland Pacific Metals Ltd,2022.0,,,
76689,Queensland Pacific Metals Ltd,2020.0,,,
76690,Queensland Pacific Metals Ltd,2021.0,,,
76691,Queensland Pacific Metals Ltd,2022.0,,,
76699,Egdon Resources plc,2019.0,,,
76700,Egdon Resources plc,2020.0,,,
76701,Egdon Resources plc,2021.0,,,
76702,Egdon Resources plc,2022.0,,,
76741,Electrovaya Inc.,2019.0,,,
76742,Electrovaya Inc.,2020.0,,,
76739,Electrovaya Inc.,2021.0,,,
76740,Electrovaya Inc.,2022.0,,,
76759,"Fluidra, S.A.",2018.0,,,
76760,"Fluidra, S.A.",2019.0,9899.0,4878.0,18093.0
76761,"Fluidra, S.A.",2020.0,9884.0,4657.0,19076.0
76762,"Fluidra, S.A.",2021.0,,,
76763,"Fluidra, S.A.",2022.0,,,
76768,Fluidra SA,2019.0,9899.0,4878.0,18093.0
76769,Fluidra SA,2020.0,9884.0,4657.0,19076.0
76770,Fluidra SA,2021.0,,,
76771,Fluidra SA,2022.0,,,
76816,China Railway Construction Corp Ltd,2019.0,,,
76815,China Railway Construction Corp Ltd,2020.0,,,
76818,China Railway Construction Corp Ltd,2021.0,,,
76817,China Railway Construction Corp Ltd,2022.0,,,
76824,CHINA RAILWAY CONS.H YC 1,2018.0,,,
76826,CHINA RAILWAY CONS.H YC 1,2019.0,,,
76828,CHINA RAILWAY CONS.H YC 1,2020.0,,,
76827,CHINA RAILWAY CONS.H YC 1,2021.0,,,
76825,CHINA RAILWAY CONS.H YC 1,2022.0,,,
76833,FUYAO GLASS IND.GP -H-YC1,2018.0,,,
76834,FUYAO GLASS IND.GP -H-YC1,2019.0,,,
76835,FUYAO GLASS IND.GP -H-YC1,2020.0,,,703794730.0
76836,FUYAO GLASS IND.GP -H-YC1,2021.0,,,
76837,FUYAO GLASS IND.GP -H-YC1,2022.0,,,1160254.0
76838,Fuyao Glass Industry Group Co Ltd,2019.0,,,
76839,Fuyao Glass Industry Group Co Ltd,2020.0,,,703794730.0
76840,Fuyao Glass Industry Group Co Ltd,2021.0,,,
76841,Fuyao Glass Industry Group Co Ltd,2022.0,,,1160254.0
76932,Grupo Financiero Inbursa S.A.B.,2018.0,,,
76933,Grupo Financiero Inbursa S.A.B.,2019.0,,,
76934,Grupo Financiero Inbursa S.A.B.,2020.0,,,
76935,Grupo Financiero Inbursa S.A.B.,2021.0,,,
76936,Grupo Financiero Inbursa S.A.B.,2022.0,,,
77017,4GLOBAL plc,2019.0,263703.0,98948.0,14354.0
77018,4GLOBAL plc,2020.0,246910.0,95502.0,15338.0
77019,4GLOBAL plc,2021.0,,,
77020,4GLOBAL plc,2022.0,,,
77052,"Consorcio ARA, S. A. B. de C. V.",2018.0,,,
77053,"Consorcio ARA, S. A. B. de C. V.",2019.0,,,
77054,"Consorcio ARA, S. A. B. de C. V.",2020.0,,,
77055,"Consorcio ARA, S. A. B. de C. V.",2021.0,,,
77056,"Consorcio ARA, S. A. B. de C. V.",2022.0,,,
77070,Grupo Bimbo SAB de CV,2018.0,1014167.0,338112.0,216973.0
77072,Grupo Bimbo SAB de CV,2019.0,1121761.0,433914.0,247581.0
77074,Grupo Bimbo SAB de CV,2020.0,1062326.0,294987.0,267575.0
77073,Grupo Bimbo SAB de CV,2021.0,1029416.0,186278.0,262532.0
77071,Grupo Bimbo SAB de CV,2022.0,1106675.0,128019.0,8817899.0
77075,Grupo Bimbo SAB de CV,2019.0,1121761.0,433914.0,247581.0
77076,Grupo Bimbo SAB de CV,2020.0,1062326.0,294987.0,267575.0
77077,Grupo Bimbo SAB de CV,2021.0,1029416.0,186278.0,262532.0
77078,Grupo Bimbo SAB de CV,2022.0,1106675.0,128019.0,8817899.0
77109,Singularity Future Technology Ltd,2020.0,,,
77110,Singularity Future Technology Ltd,2021.0,,,
77108,Singularity Future Technology Ltd,2022.0,,,
77155,HMS Networks AB,2018.0,,,
77156,HMS Networks AB,2019.0,,,
77157,HMS Networks AB,2020.0,,,
77158,HMS Networks AB,2021.0,,,
77159,HMS Networks AB,2022.0,,,
77169,"HEINEKEN HLDG  EO 1,60",2018.0,1022000.0,511000.0,
77170,"HEINEKEN HLDG  EO 1,60",2019.0,1043000.0,514000.0,
77171,"HEINEKEN HLDG  EO 1,60",2020.0,1038000.0,491000.0,
77172,"HEINEKEN HLDG  EO 1,60",2021.0,,,
77173,"HEINEKEN HLDG  EO 1,60",2022.0,,,
77176,"HEINEKEN HLDG  EO 1,60",2018.0,1022000.0,511000.0,
77177,"HEINEKEN HLDG  EO 1,60",2019.0,1043000.0,514000.0,
77174,"HEINEKEN HLDG  EO 1,60",2020.0,1038000.0,491000.0,
77175,"HEINEKEN HLDG  EO 1,60",2021.0,,,
77178,"HEINEKEN HLDG  EO 1,60",2022.0,,,
77196,Heineken Holding N.V.,2019.0,1043000.0,514000.0,
77197,Heineken Holding N.V.,2020.0,1038000.0,491000.0,
77198,Heineken Holding N.V.,2021.0,,,
77199,Heineken Holding N.V.,2022.0,,,
77222,Honghua Group Ltd,2019.0,,,
77223,Honghua Group Ltd,2020.0,,,
77224,Honghua Group Ltd,2021.0,,,
77225,Honghua Group Ltd,2022.0,,,
77268,HKT Trust and HKT Ltd,2019.0,,,
77267,HKT Trust and HKT Ltd,2020.0,,,
77270,HKT Trust and HKT Ltd,2021.0,,,
77269,HKT Trust and HKT Ltd,2022.0,,,
77322,Want Want China Holdings Ltd,2019.0,,,
77323,Want Want China Holdings Ltd,2020.0,,,
77324,Want Want China Holdings Ltd,2021.0,,,
77325,Want Want China Holdings Ltd,2022.0,,,
77362,PHILIP MORRIS INTL INC.,2018.0,388384.0,241355.0,4906000.0
77363,PHILIP MORRIS INTL INC.,2019.0,408162.0,175785.0,4714000.0
77364,PHILIP MORRIS INTL INC.,2020.0,397210.0,158672.0,4127000.0
77365,PHILIP MORRIS INTL INC.,2021.0,,,
77366,PHILIP MORRIS INTL INC.,2022.0,,,
77367,Philip Morris International Inc,2018.0,388384.0,241355.0,4906000.0
77369,Philip Morris International Inc,2019.0,408162.0,175785.0,4714000.0
77370,Philip Morris International Inc,2020.0,397210.0,158672.0,4127000.0
77368,Philip Morris International Inc,2021.0,,,
77371,Philip Morris International Inc,2022.0,,,
77593,"J Trust Co., Ltd.",2019.0,,,
77594,"J Trust Co., Ltd.",2020.0,,,
77595,"J Trust Co., Ltd.",2021.0,,,
77596,"J Trust Co., Ltd.",2022.0,,,
77674,Goldseek Resources Inc.,2019.0,,,
77675,Goldseek Resources Inc.,2020.0,,,
77672,Goldseek Resources Inc.,2021.0,,,
77673,Goldseek Resources Inc.,2022.0,,,
77696,Electrolux Professional AB,2019.0,,,
77697,Electrolux Professional AB,2020.0,,,
77698,Electrolux Professional AB,2021.0,,,
77699,Electrolux Professional AB,2022.0,,,
77736,Vimeo Inc,2019.0,,,
77737,Vimeo Inc,2020.0,,,
77738,Vimeo Inc,2021.0,,,
77739,Vimeo Inc,2022.0,,,
77829,Aloro Mining Corp.,2019.0,,,
77830,Aloro Mining Corp.,2020.0,,,
77831,Aloro Mining Corp.,2021.0,,,
77832,Aloro Mining Corp.,2022.0,,,
77923,Neobo Fastigheter AB,2021.0,,,
77948,Magellan Aerospace Corporation,2018.0,,,
77946,Magellan Aerospace Corporation,2019.0,,,
77950,Magellan Aerospace Corporation,2020.0,,,
77947,Magellan Aerospace Corporation,2021.0,,,
77949,Magellan Aerospace Corporation,2022.0,,,
77995,"Match Group, Inc.",2018.0,,,
77996,"Match Group, Inc.",2019.0,,,
77997,"Match Group, Inc.",2020.0,,,
77998,"Match Group, Inc.",2021.0,,,
77999,"Match Group, Inc.",2022.0,,,
78027,Mich Resources Ltd.,2018.0,,,
78028,Mich Resources Ltd.,2019.0,,,
78030,Mich Resources Ltd.,2020.0,,,
78026,Mich Resources Ltd.,2021.0,,,
78029,Mich Resources Ltd.,2022.0,,,
78031,Minerva Neurosciences Inc,2019.0,,,
78032,Minerva Neurosciences Inc,2020.0,,,
78033,Minerva Neurosciences Inc,2021.0,,,
78034,Minerva Neurosciences Inc,2022.0,,,
78106,Norbit ASA,2018.0,,,
78107,Norbit ASA,2019.0,,,
78108,Norbit ASA,2020.0,,,
78109,Norbit ASA,2021.0,,,
78110,Norbit ASA,2022.0,,,
78142,Majuba Hill Copper Corp,2020.0,,,
78143,Majuba Hill Copper Corp,2021.0,,,
78144,Majuba Hill Copper Corp,2022.0,,,
78159,"Lumos Pharma, Inc.",2018.0,,,
78160,"Lumos Pharma, Inc.",2019.0,5340.0,34471.0,
78161,"Lumos Pharma, Inc.",2020.0,6927.0,42157.0,
78162,"Lumos Pharma, Inc.",2021.0,8499.0,54736.0,
78163,"Lumos Pharma, Inc.",2022.0,24488.0,47599.0,
78201,Mr. Bricolage SA,2018.0,,,
78202,Mr. Bricolage SA,2019.0,,,
78203,Mr. Bricolage SA,2020.0,,,
78204,Mr. Bricolage SA,2021.0,,,
78205,Mr. Bricolage SA,2022.0,,,
78214,F45 Training Holdings Inc,2019.0,,,
78215,F45 Training Holdings Inc,2020.0,,,
78216,F45 Training Holdings Inc,2021.0,,,
78222,"F45 TRAINING HLD. -,00005",2019.0,,,
78220,"F45 TRAINING HLD. -,00005",2020.0,,,
78221,"F45 TRAINING HLD. -,00005",2021.0,,,
78236,AGNC Investment Corp,2019.0,5516561.58,4797167.84,11952096.5
78237,AGNC Investment Corp,2020.0,5981944.92,4213851.1,10523288.0
78238,AGNC Investment Corp,2021.0,6337559.48,4182099.8,10449806.42
78239,AGNC Investment Corp,2022.0,,,
78396,LAVA Therapeutics NV,2019.0,,,
78397,LAVA Therapeutics NV,2020.0,,,
78395,LAVA Therapeutics NV,2021.0,,,
78398,LAVA Therapeutics NV,2022.0,,,
78513,Codexis Inc,2019.0,,,
78514,Codexis Inc,2020.0,,,
78515,Codexis Inc,2021.0,,,
78516,Codexis Inc,2022.0,,,
78534,GOLDHAVEN RESOURCES CORP.,2019.0,,,
78535,GOLDHAVEN RESOURCES CORP.,2020.0,,,
78536,GOLDHAVEN RESOURCES CORP.,2021.0,,,
78537,GOLDHAVEN RESOURCES CORP.,2022.0,,,
78589,Groupe Okwind SA,2019.0,,,
78587,Groupe Okwind SA,2020.0,,,
78588,Groupe Okwind SA,2021.0,,,
78590,Groupe Okwind SA,2022.0,,,
78722,"Ra Medical Systems, Inc.",2019.0,,,
78723,"Ra Medical Systems, Inc.",2020.0,,,
78724,"Ra Medical Systems, Inc.",2021.0,,,
78725,"Ra Medical Systems, Inc.",2022.0,,,
78806,TARACHI GOLD CORP.,2019.0,,,
78807,TARACHI GOLD CORP.,2020.0,,,
78805,TARACHI GOLD CORP.,2021.0,,,
78808,TARACHI GOLD CORP.,2022.0,,,
78816,"SERVICENOW INC.  DL-,001",2018.0,,,
78817,"SERVICENOW INC.  DL-,001",2019.0,,,
78818,"SERVICENOW INC.  DL-,001",2020.0,,,
78819,"SERVICENOW INC.  DL-,001",2021.0,1401.0,33880.0,178416.0
78820,"SERVICENOW INC.  DL-,001",2022.0,,,
78862,"SBA COMMUNICAT. A  DL-,01",2018.0,,,
78863,"SBA COMMUNICAT. A  DL-,01",2019.0,,,
78864,"SBA COMMUNICAT. A  DL-,01",2020.0,,,
78865,"SBA COMMUNICAT. A  DL-,01",2021.0,,,
78866,"SBA COMMUNICAT. A  DL-,01",2022.0,,,
78918,Sinotruk ,2019.0,83794.0,455262.0,
78919,Sinotruk ,2020.0,95052.0,470475.0,
78920,Sinotruk ,2021.0,127109.0,643517.0,
78921,Sinotruk ,2022.0,131161.0,505995.0,
78931,Silver Lake Resources Ltd,2019.0,,,
78932,Silver Lake Resources Ltd,2020.0,,,
78929,Silver Lake Resources Ltd,2021.0,,,
78930,Silver Lake Resources Ltd,2022.0,,,
78941,Magnora ASA,2019.0,,,
78942,Magnora ASA,2020.0,,,
78943,Magnora ASA,2021.0,,,
78944,Magnora ASA,2022.0,,,
78949,Magnora ASA,2018.0,,,
78950,Magnora ASA,2019.0,,,
78951,Magnora ASA,2020.0,,,
78952,Magnora ASA,2021.0,,,
78953,Magnora ASA,2022.0,,,
79063,Canada Cobalt Works Inc.,2019.0,,,
79062,Canada Cobalt Works Inc.,2020.0,,,
79065,Canada Cobalt Works Inc.,2021.0,,,
79064,Canada Cobalt Works Inc.,2022.0,,,
79187,"iSun, Inc.",2018.0,,,
79188,"iSun, Inc.",2019.0,,,
79189,"iSun, Inc.",2020.0,,,
79190,"iSun, Inc.",2021.0,,,
79191,"iSun, Inc.",2022.0,,,
79199,Ridgestone Mining Inc,2019.0,,,
79200,Ridgestone Mining Inc,2020.0,,,
79197,Ridgestone Mining Inc,2021.0,,,
79198,Ridgestone Mining Inc,2022.0,,,
79222,Community Healthcare Trust Incorporated,2018.0,,,
79224,Community Healthcare Trust Incorporated,2019.0,,,
79226,Community Healthcare Trust Incorporated,2020.0,,,
79225,Community Healthcare Trust Incorporated,2021.0,,,
79223,Community Healthcare Trust Incorporated,2022.0,,,
79285,VGP SA,2019.0,,,
79286,VGP SA,2020.0,,,
79287,VGP SA,2021.0,,,
79288,VGP SA,2022.0,,,
79296,Genomtec S.A.,2019.0,,,
79297,Genomtec S.A.,2020.0,,,
79298,Genomtec S.A.,2021.0,,,
79299,Genomtec S.A.,2022.0,,,
79323,Genel Energy plc,2018.0,661.0,367.0,
79324,Genel Energy plc,2019.0,13893.0,257.0,
79325,Genel Energy plc,2020.0,816.16,507.45,
79326,Genel Energy plc,2021.0,,,
79327,Genel Energy plc,2022.0,,,
79347,"Quadpack Industries, S.A.",2019.0,,,
79348,"Quadpack Industries, S.A.",2020.0,,,
79345,"Quadpack Industries, S.A.",2021.0,,,
79346,"Quadpack Industries, S.A.",2022.0,,,
79373,WHITE CLIFF MINERALS LTD.,2019.0,,,
79372,WHITE CLIFF MINERALS LTD.,2020.0,,,
79371,WHITE CLIFF MINERALS LTD.,2021.0,,,
79370,WHITE CLIFF MINERALS LTD.,2022.0,,,
79374,WEST WITS MINING LTD,2019.0,,,
79375,WEST WITS MINING LTD,2020.0,,,
79376,WEST WITS MINING LTD,2021.0,,,
79377,WEST WITS MINING LTD,2022.0,,,
79506,XBiotech Inc.,2018.0,,,
79507,XBiotech Inc.,2019.0,,,
79508,XBiotech Inc.,2020.0,,,
79504,XBiotech Inc.,2021.0,,,
79505,XBiotech Inc.,2022.0,,,
79517,"KalVista Pharmaceuticals, Inc.",2019.0,,,
79518,"KalVista Pharmaceuticals, Inc.",2020.0,,,
79519,"KalVista Pharmaceuticals, Inc.",2021.0,,,
79520,"KalVista Pharmaceuticals, Inc.",2022.0,,,
79523,KalVista Pharmaceuticals Inc,2020.0,,,
79521,KalVista Pharmaceuticals Inc,2021.0,,,
79522,KalVista Pharmaceuticals Inc,2022.0,,,
79582,Kartoon Studios Inc.,2019.0,,,
79583,Kartoon Studios Inc.,2020.0,,,
79584,Kartoon Studios Inc.,2021.0,,,
79585,Kartoon Studios Inc.,2022.0,,,
79695,Yeahka Ltd,2019.0,,,
79696,Yeahka Ltd,2020.0,,,
79697,Yeahka Ltd,2021.0,,,
79698,Yeahka Ltd,2022.0,,,
79699,Spartan Delta Corp,2019.0,,,
79700,Spartan Delta Corp,2020.0,,,
79701,Spartan Delta Corp,2021.0,,,
79702,Spartan Delta Corp,2022.0,,,
79759,RED LIGHT HOLLAND CORP.,2019.0,,,
79760,RED LIGHT HOLLAND CORP.,2020.0,,,
79761,RED LIGHT HOLLAND CORP.,2021.0,,,
79762,RED LIGHT HOLLAND CORP.,2022.0,,,
79763,Red Light Holland Corp,2019.0,,,
79764,Red Light Holland Corp,2020.0,,,
79765,Red Light Holland Corp,2021.0,,,
79766,Red Light Holland Corp,2022.0,,,
79823,REYNA SILVER CORP.,2019.0,,,
79820,REYNA SILVER CORP.,2020.0,,,
79821,REYNA SILVER CORP.,2021.0,,,
79822,REYNA SILVER CORP.,2022.0,,,
79938,China Universal CSI Hong Kong Stock Through High Dividend Investment Index Launched Fund,2018.0,,,
79937,China Universal CSI Hong Kong Stock Through High Dividend Investment Index Launched Fund,2019.0,,,
79940,China Universal CSI Hong Kong Stock Through High Dividend Investment Index Launched Fund,2020.0,,,
79939,China Universal CSI Hong Kong Stock Through High Dividend Investment Index Launched Fund,2021.0,,,
79957,"Nichireki Co., Ltd.",2019.0,44219.0,229179.0,
79958,"Nichireki Co., Ltd.",2020.0,43318.0,216662.0,
79959,"Nichireki Co., Ltd.",2021.0,,,
79960,"Nichireki Co., Ltd.",2022.0,,,
80007,BP Castrol K.K.,2018.0,,,
80008,BP Castrol K.K.,2019.0,,,
80009,BP Castrol K.K.,2020.0,,,
80010,BP Castrol K.K.,2021.0,,,
80011,BP Castrol K.K.,2022.0,,,
80020,"Idemitsu Kosan Co.,Ltd.",2019.0,7465000.0,424000.0,84637000.0
80021,"Idemitsu Kosan Co.,Ltd.",2020.0,7347000.0,460000.0,81723000.0
80022,"Idemitsu Kosan Co.,Ltd.",2021.0,,,
80023,"Idemitsu Kosan Co.,Ltd.",2022.0,,,
80033,"Cosmo Energy Holdings Co., Ltd.",2019.0,,,
80034,"Cosmo Energy Holdings Co., Ltd.",2020.0,6227000.0,493000.0,45597000.0
80035,"Cosmo Energy Holdings Co., Ltd.",2021.0,,,
80036,"Cosmo Energy Holdings Co., Ltd.",2022.0,,,
80038,MERCURY REALTECH INNOVATOR Inc.,2020.0,,,
80039,MERCURY REALTECH INNOVATOR Inc.,2021.0,,,
80037,MERCURY REALTECH INNOVATOR Inc.,2022.0,,,
80053,Moi Corporation,2020.0,,,
80054,Moi Corporation,2021.0,,,
80055,Moi Corporation,2022.0,,,
80062,"unerry,Inc.",2020.0,,,
80063,"unerry,Inc.",2021.0,,,
80064,"unerry,Inc.",2022.0,,,
80082,AsiaMedic Limited,2018.0,,,
80083,AsiaMedic Limited,2019.0,,,
80084,AsiaMedic Limited,2020.0,,,
80085,AsiaMedic Limited,2021.0,,,
80086,AsiaMedic Limited,2022.0,,,
80107,Fuji Offset Plates Manufacturing Ltd,2018.0,,,
80108,Fuji Offset Plates Manufacturing Ltd,2019.0,,,
80109,Fuji Offset Plates Manufacturing Ltd,2020.0,,,
80110,Fuji Offset Plates Manufacturing Ltd,2021.0,,,
80111,Fuji Offset Plates Manufacturing Ltd,2022.0,,,
80157,Media Chinese International Limited,2019.0,,,
80158,Media Chinese International Limited,2020.0,,,
80159,Media Chinese International Limited,2021.0,,,
80160,Media Chinese International Limited,2022.0,,,
80210,Croda International Plc,2018.0,134562.0,66432.0,942134.0
80207,Croda International Plc,2019.0,153211.0,67176.0,968290.0
80206,Croda International Plc,2020.0,140403.0,63303.0,890646.0
80209,Croda International Plc,2021.0,,,
80208,Croda International Plc,2022.0,,,
80216,"Hygeia Healthcare Holdings Co., Limited",2019.0,,,
80217,"Hygeia Healthcare Holdings Co., Limited",2020.0,,,
80218,"Hygeia Healthcare Holdings Co., Limited",2021.0,,,
80219,"Hygeia Healthcare Holdings Co., Limited",2022.0,1741.0,17536.0,460.0
80220,Kangji Medical Holdings Ltd,2019.0,,,
80221,Kangji Medical Holdings Ltd,2020.0,,,
80222,Kangji Medical Holdings Ltd,2021.0,180.0,2382.0,
80223,Kangji Medical Holdings Ltd,2022.0,,,
80229,Kangji Medical Holdings Ltd,2019.0,,,
80230,Kangji Medical Holdings Ltd,2020.0,,,
80231,Kangji Medical Holdings Ltd,2021.0,180.0,2382.0,
80232,Kangji Medical Holdings Ltd,2022.0,,,
80310,BOC SSE State-owned Enterprises 100 ETF,2018.0,,,
80311,BOC SSE State-owned Enterprises 100 ETF,2019.0,,,
80312,BOC SSE State-owned Enterprises 100 ETF,2020.0,,,
80313,BOC SSE State-owned Enterprises 100 ETF,2021.0,,,
80343,Bridgestone Corporation,2018.0,1871000.0,2327000.0,128884000.0
80344,Bridgestone Corporation,2019.0,1891000.0,2264000.0,135669000.0
80345,Bridgestone Corporation,2020.0,1807000.0,2138000.0,121566000.0
80346,Bridgestone Corporation,2021.0,1562163.96,1509547.52,102893262.78
80347,Bridgestone Corporation,2022.0,1552184.98,1242836.6,99506759.84
80358,ICBC Credit Suisse Asset Management Ltd. - ICBCCS CSI 180 ESG Index ETF,2018.0,,,
80356,ICBC Credit Suisse Asset Management Ltd. - ICBCCS CSI 180 ESG Index ETF,2019.0,,,
80357,ICBC Credit Suisse Asset Management Ltd. - ICBCCS CSI 180 ESG Index ETF,2020.0,,,
80359,ICBC Credit Suisse Asset Management Ltd. - ICBCCS CSI 180 ESG Index ETF,2021.0,,,
80365,Saudi Electricity Company,2018.0,136533380.0,68647841.0,
80366,Saudi Electricity Company,2019.0,122490639.0,68187691.0,
80367,Saudi Electricity Company,2020.0,124870343.0,65878054.0,
80368,Saudi Electricity Company,2021.0,,,
80369,Saudi Electricity Company,2022.0,118192291.0,63913191.0,
80410,GF Fund Management - GF Tianli Traded Money MMK Fund,2018.0,,,
80411,GF Fund Management - GF Tianli Traded Money MMK Fund,2019.0,,,
80412,GF Fund Management - GF Tianli Traded Money MMK Fund,2020.0,,,
80413,GF Fund Management - GF Tianli Traded Money MMK Fund,2021.0,,,
80450,Huatai-PB CSI 500 ETF,2018.0,,,
80449,Huatai-PB CSI 500 ETF,2019.0,,,
80452,Huatai-PB CSI 500 ETF,2020.0,,,
80451,Huatai-PB CSI 500 ETF,2021.0,,,
80472,"E Fund Management Co., Ltd - Hang Seng Technology 30 ETF",2018.0,,,
80473,"E Fund Management Co., Ltd - Hang Seng Technology 30 ETF",2019.0,,,
80474,"E Fund Management Co., Ltd - Hang Seng Technology 30 ETF",2020.0,,,
80475,"E Fund Management Co., Ltd - Hang Seng Technology 30 ETF",2021.0,,,
80572,China Southern Hangsheng Index ETF,2018.0,,,
80573,China Southern Hangsheng Index ETF,2019.0,,,
80574,China Southern Hangsheng Index ETF,2020.0,,,
80575,China Southern Hangsheng Index ETF,2021.0,,,
80606,Invesco Great Wall Fund Management Co. Ltd. - CSI Hong Kong Connect Technology Indec ETF,2018.0,,,
80607,Invesco Great Wall Fund Management Co. Ltd. - CSI Hong Kong Connect Technology Indec ETF,2019.0,,,
80608,Invesco Great Wall Fund Management Co. Ltd. - CSI Hong Kong Connect Technology Indec ETF,2020.0,,,
80609,Invesco Great Wall Fund Management Co. Ltd. - CSI Hong Kong Connect Technology Indec ETF,2021.0,,,
80694,Asahi Rubber Inc.,2019.0,,,
80695,Asahi Rubber Inc.,2020.0,,,
80696,Asahi Rubber Inc.,2021.0,,,
80697,Asahi Rubber Inc.,2022.0,,,
80702,China Asset Management Co. - Internet Of Things Theme ETF,2019.0,,,
80703,China Asset Management Co. - Internet Of Things Theme ETF,2020.0,,,
80704,China Asset Management Co. - Internet Of Things Theme ETF,2021.0,,,
80705,China Asset Management Co. - Internet Of Things Theme ETF,2022.0,,,
80726,CPIC Fund Management Co Ltd - CPIC CSI New Materials ETF,2018.0,,,
80727,CPIC Fund Management Co Ltd - CPIC CSI New Materials ETF,2019.0,,,
80728,CPIC Fund Management Co Ltd - CPIC CSI New Materials ETF,2020.0,,,
80729,CPIC Fund Management Co Ltd - CPIC CSI New Materials ETF,2021.0,,,
80734,Yinhua Fund Management Co. Limited - Logistics Express ETF,2019.0,,,
80735,Yinhua Fund Management Co. Limited - Logistics Express ETF,2020.0,,,
80736,Yinhua Fund Management Co. Limited - Logistics Express ETF,2021.0,,,
80898,"China International Fund Management Co., Ltd. - Tech AH ETF",2018.0,,,
80899,"China International Fund Management Co., Ltd. - Tech AH ETF",2019.0,,,
80900,"China International Fund Management Co., Ltd. - Tech AH ETF",2020.0,,,
80901,"China International Fund Management Co., Ltd. - Tech AH ETF",2021.0,,,
80991,Chr. Hansen Holding A/S,2019.0,25052.0,22932.0,87877.0
80992,Chr. Hansen Holding A/S,2020.0,25881.0,23558.0,90354.0
80993,Chr. Hansen Holding A/S,2021.0,,,
80994,Chr. Hansen Holding A/S,2022.0,,,
81028,AVITA Medical Inc,2020.0,,,
81029,AVITA Medical Inc,2021.0,,,
81027,AVITA Medical Inc,2022.0,,,
81060,AsiaInfo Technologies Ltd,2019.0,,,
81061,AsiaInfo Technologies Ltd,2020.0,,,
81062,AsiaInfo Technologies Ltd,2021.0,332.0,5405.0,
81063,AsiaInfo Technologies Ltd,2022.0,448.0,4939.0,
81154,"jig.jp Co., Ltd.",2018.0,,,
81155,"jig.jp Co., Ltd.",2019.0,,,
81156,"jig.jp Co., Ltd.",2020.0,,,
81153,"jig.jp Co., Ltd.",2021.0,,,
81157,"jig.jp Co., Ltd.",2022.0,,,
