isin,year,scope_1,scope_2,scope_3
,2013,94106.75,67652.0,502.88
FR0000133308,2013,445424.0,1024182.0,52076.0
FR0010259150,2013,31384.0,,
FR0010307819,2013,77292.0,99766.0,1678575.0
DE000A0D9PT0,2013,27400.6,50652.7,
DE0007257503,2013,1030000.0,2369000.0,6901000.0
DE0007856023,2013,20000.0,46000.0,2000.0
DE0005773303,2013,41200.0,230700.0,1507650.0
DE0006047004,2013,46826134.0,6368505.0,4839826.0
DE0008430026,2013,58991.61,85670.32,30946.76
DE0007037129,2013,181700000.0,1900000.0,105200000.0
DE0005200000,2013,22071.0,51571.0,45625.0
DE0006070006,2013,815040.64,179609.9,280289.0
DE0006599905,2013,318000.0,225000.0,48588.0
DE000KSAG888,2013,1669163.47,316121.79,
DE0007235301,2013,223000.0,623000.0,
DE000WCH8881,2013,1313313.0,1150071.0,4680000.0
DE000BASF111,2013,18808000.0,3977000.0,129162000.0
DE000TUAG000,2013,6563288.0,466152.0,38785.7
DE000BAY0017,2013,4240000.0,4720000.0,34387000.0
DE0005190003,2013,484612.0,862214.0,60741744.0
DE0005937007,2013,159474.0,329551.0,19562.0
DE0005439004,2013,591681.0,1860558.0,22338480.0
DE0007236101,2013,998000.0,1338000.0,401000.0
DE0007664039,2013,4260000.0,4410000.0,325495862.0
DE0006048432,2013,362000.0,320000.0,755000.0
,2013,0.0,227.0,4757.0
DE0005140008,2013,94025.0,441915.0,82100.0
DE000A1PHFF7,2013,10169.0,11267.0,
DE0005408884,2013,12572.0,162638.0,
DE0007100000,2013,960000.0,2376000.0,155000.0
DE0007500001,2013,16848000.0,2116000.0,4700000.0
DE000A0H52F5,2013,4355148.0,,
DE000A1YCMM2,2013,9538.0,129747.0,
DE0005552004,2013,4800000.0,570000.0,32350000.0
DE0008404005,2013,81456.0,151277.0,112044.0
DE0005408116,2013,2045.0,4272.0,838.0
DE0005470405,2013,1913000.0,3068000.0,408389.0
DE000A0S8488,2013,76516.0,34963.0,982.0
DE000A0LD6E6,2013,352559.0,472675.0,0.0
DE0005557508,2013,354208.0,1637815.0,3578467.0
,2013,2569.0,49157.0,179.0
GRS260333000,2013,17025.0,297200.0,1576.0
GRS434003000,2013,48080000.0,,
GRS298343005,2013,2009781.0,705462.0,34737264.0
BMG524401079,2013,1534.0,49274.0,277.0
HK1208013172,2013,394259.0,561632.0,
HK0823032773,2013,0.0,156589.0,0.0
HK0003000038,2013,332521.0,23298.0,
HK0992009065,2013,11591.0,297238.0,1594389.0
,2013,151813.0,770253.0,
BMG1744V1037,2013,22463.0,101299.0,
HK0293001514,2013,16013724.0,56086.0,9400.0
,2013,38245000.0,219000.0,12099000.0
BMG677491539,2013,5871310.0,33940.0,
HK0006000050,2013,8960000.0,0.0,1044888.72
HK0011000095,2013,0.0,24616.59,274.32
HK0019000162,2013,16280465.0,452554.0,32200.53
BMG684371393,2013,528300.0,,
HK0066009694,2013,53568.0,1171764.0,29793.0
HU0000061726,2013,14742.0,15365.0,1852.0
HU0000073507,2013,28596.0,78212.0,2111.0
HU0000153937,2013,6440000.0,1460000.0,57840000.0
INE018A01030,2013,424351.0,248130.0,23000.0
INE012A01025,2013,15809662.0,625162.0,512850.0
,2013,18802944.0,1174594.0,1600000.0
INE154A01025,2013,1150203.0,172121.0,152234.69
INE029A01011,2013,4244500.0,126300.0,
INE257A01026,2013,362766.0,307768.0,
INE101A01026,2013,127979.0,669798.0,285374.0
INE009A01021,2013,33623.0,134232.0,172389.0
INE213A01029,2013,9210000.0,470000.0,23568.0
INE155A01022,2013,435707.0,449821.0,159105.0
INE467B01029,2013,34219.0,300803.0,108512.53
INE019A01038,2013,21355000.0,16540.0,
INE002A01018,2013,24329690.0,392628.0,
INE205A01025,2013,671529.0,68719.0,62337.0
INE245A01021,2013,25024366.0,9313.0,3081.0
INE774D01024,2013,79.0,2633.0,668.0
INE129A01019,2013,2381898.43,256599.19,
INE752E01010,2013,19024.0,927.0,
INE040A01034,2013,5872.23,347770.21,154933.75
,2013,9968.0,18103.0,331.0
INE079A01024,2013,14900846.0,671919.0,
INE528G01035,2013,922.0,24537.0,
INE669C01036,2013,13661.0,105813.0,28061.0
INE075A01022,2013,65129.0,241966.0,287791.01
,2013,56278.0,112992.0,49650.13
INE038A01020,2013,15493000.0,1149000.0,
,2013,241.0,2721.0,4846.0
INE481G01011,2013,32254490.0,666800.0,
INE733E01010,2013,200994691.0,0.0,
ID1000108509,2013,1298567.13,2273.67,
,2013,1481844.0,7599.0,
,2013,133160.0,30672.0,
,2013,38000.0,48000.0,
IE0002424939,2013,101111.0,23289.0,26000000.0
IE0001827041,2013,9200000.0,1200000.0,1000000.0
IE0003864109,2013,84583.0,75369.0,
IE00B1RR8406,2013,2773000.0,584300.0,460000.0
,2013,20155.0,19783.0,219179.0
IL0002810146,2013,1812814.0,1296798.0,154589.0
IL0006912120,2013,1408.0,44476.0,216.0
IL0010811243,2013,25859.0,110792.0,
IL0006954379,2013,4005.0,32557.0,
IL0006290147,2013,377704.0,593982.0,
,2013,13392.0,73698.0,
IL0006625771,2013,12557.0,73614.0,15525.0
IT0001469383,2013,2064.0,15007.0,44357.0
IT0003506190,2013,53993.0,113719.0,162370.0
IT0003856405,2013,232302.0,339838.0,503403.0
IT0004810054,2013,708.0,13130.0,6646.0
IT0003242622,2013,70007.0,70008.0,1475.0
IT0001063210,2013,0.0,58155.0,
IT0005412025,2013,4853.0,14157.0,582.0
IT0003153415,2013,2234000.0,40660.0,363815.0
IT0005252140,2013,1542600.0,69700.0,
IT0003132476,2013,52498789.0,846294.0,288515000.0
IT0001207098,2013,126364.0,643546.0,4500.0
IT0003372205,2013,9130485.0,56246.0,2004.0
IT0005278236,2013,235881.0,789689.0,4710000.0
IT0000062072,2013,17862.0,47877.0,19343.0
IT0005239360,2013,77043.0,314996.0,12944.0
IT0000062957,2013,10.0,,1137.64
IT0000072618,2013,58994.0,54540.0,14888.0
IT0005218752,2013,20905.0,143.0,58961.0
IT0001347308,2013,21289535.0,1351853.0,4496352.3
IT0003497168,2013,160489.0,955055.0,97066.0
IT0003128367,2013,127800000.0,370000.0,7727000.0
IT0001250932,2013,1764916.0,228156.0,10353869.0
IT0004176001,2013,89657.0,454845.0,
JP3897700005,2013,9364000.0,2036000.0,40100000.0
JP3626800001,2013,496000.0,418000.0,
JP3421100003,2013,221286.0,31858.0,14302.0
JP3116000005,2013,262000.0,166000.0,399600.0
,2013,13200.0,404703.0,
JP3200450009,2013,231852.0,164896.0,61203.0
JP3375800004,2013,30546.0,94917.0,
JP3633400001,2013,2727000.0,4499000.0,9358000.0
JP3505000004,2013,202353.82,130073.98,163815.78
JP3519400000,2013,54141.0,43955.0,
JP3297000006,2013,8887.78,32081.2,36106.33
JP3657400002,2013,26523.0,192121.0,364086.0
JP3201200007,2013,26266.0,101475.0,54466.0
JP3197800000,2013,51203.0,177774.0,39467.0
JP3596200000,2013,159000.0,140000.0,
JP3443600006,2013,135109.0,66539.0,26000.0
JP3942400007,2013,79000.0,114000.0,21984.0
JP3165700000,2013,5907.0,204763.0,18347.0
,2013,100000.0,1503000.0,230.0
JP3942600002,2013,36911.0,141488.0,3093.0
,2013,410098.0,297678.0,8697.0
JP3134800006,2013,76028.0,183606.0,9293.48
JP3900000005,2013,155349.0,270021.0,
JP3592200004,2013,822000.0,1720000.0,89000390.0
JP3902400005,2013,362000.0,814000.0,335000.0
JP3830800003,2013,2003000.0,2450000.0,110037000.0
JP3788600009,2013,912154.0,3313114.0,185587908.0
JP3224200000,2013,138485.0,140816.0,10050.0
JP3621000003,2013,3142752.0,1601771.0,5088600.0
JP3672400003,2013,835766.0,2432889.0,2622767.0
JP3493800001,2013,362400.0,707500.0,6170000.0
,2013,186800.0,1081100.0,36700.0
JP3289800009,2013,16243000.0,585000.0,195252.0
JP3112000009,2013,5480000.0,4400000.0,646000.0
,2013,225000.0,790000.0,7295565.0
JP3733000008,2013,76123.0,389325.0,7669873.0
JP3551500006,2013,585000.0,973000.0,1021000.0
,2013,743856.0,593847.0,3413000.0
JP3304200003,2013,123754.0,354601.0,28628000.0
JP3359600008,2013,265000.0,997000.0,32522000.0
JP3419400001,2013,155323.2,631450.88,1414159.3
,2013,249200.0,195800.0,
JP3119600009,2013,1334000.0,905000.0,666500.0
JP3613400005,2013,187000.0,486000.0,
JP3493400000,2013,332466.0,320971.0,14100.0
,2013,694279.0,157630.0,36700.0
JP3242800005,2013,145283.0,921409.0,4950600.0
JP3955800002,2013,325251.0,309619.0,14589400.0
JP3629000005,2013,295256.0,906315.0,35221.0
JP3888300005,2013,3760000.0,1540000.0,370500.0
JP3743000006,2013,274000.0,315000.0,
JP3903000002,2013,10595000.0,1675000.0,43400.0
JP3205800000,2013,668200.0,312900.0,6784900.0
JP3351600006,2013,23227.0,47905.0,3358.0
JP3402600005,2013,1308730.0,1016000.0,21000.0
,2013,234198.0,492152.0,22501.0
JP3595200001,2013,6830000.0,,
JP3269600007,2013,1147100.0,594500.0,39500.0
JP3720800006,2013,129500.0,747800.0,21440.0
JP3973400009,2013,177400.0,278500.0,2618205.0
JP3385980002,2013,388000.0,272000.0,22200.0
,2013,5777.0,12433.0,3081.0
JP3118000003,2013,6116.0,14980.0,
JP3866800000,2013,654169.0,2581100.0,94226900.0
,2013,72190.0,189141.0,2749.0
,2013,44673.0,359292.0,182843.0
JP3452000007,2013,39000.0,374000.0,
JP3627000007,2013,70302.0,21146.0,9615865.0
JP3982800009,2013,152264.0,532545.0,454000.0
JP3910660004,2013,17918.0,70971.0,4427.0
JP3551520004,2013,1250.02,18107.92,263.88
JP3122400009,2013,3001.31,24372.15,374.7
JP3885780001,2013,17561.0,172895.0,6066.0
,2013,295193.0,225607.0,
JP3571400005,2013,9006.0,132001.0,2301613.0
,2013,33765.04,35941.46,1816.74
,2013,173.0,6461.0,
JP3148800000,2013,182000.0,441000.0,37968.0
JP3890350006,2013,6121.0,105094.0,22552.0
JP3651210001,2013,7800.0,43300.0,
JP3726800000,2013,420000.0,434000.0,7319000.0
JP3414750004,2013,181855.0,397214.0,133164.0
JP3420600003,2013,71144.65,42634.1,2036037.66
JP3982100004,2013,5738.3,14049.1,3422920.0
JP3476480003,2013,16000.0,137000.0,
JP3385820000,2013,18505.0,62588.0,7605.0
,2013,936958.0,418688.0,10776340.0
JP3294460005,2013,466568.0,22240.0,
JP3573000001,2013,2718000.0,210600.0,38329775.0
JP3845400005,2013,18520000.0,0.0,
JP3126400005,2013,9074.0,176454.0,7936.93
JP3422950000,2013,169619.0,2310530.0,180826.0
JP3429800000,2013,8390000.0,110000.0,
JP3209000003,2013,3709.9,37885.2,87756.0
JP3502200003,2013,1179.0,49846.0,2579.0
JP3769000005,2013,2865.2,8663.8,
,2013,256645.0,3307868.0,6856637.0
JP3210200006,2013,161276.0,59114.0,1418507.0
JP3362700001,2013,18627000.0,52000.0,
,2013,36613.0,439470.0,133251.0
JP3729400006,2013,777367.0,199518.0,
JP3898400001,2013,3205957.0,1910459.0,69924.0
JP3893600001,2013,1364000.0,366000.0,
JP3496400007,2013,2947.0,1032629.0,4161559.0
JP3475350009,2013,124796.0,121293.0,37369.0
JP3753000003,2013,20328479.58,56285.65,2422742.29
JP3449020001,2013,11274000.0,234000.0,147000.0
JP3890310000,2013,23081.0,75880.0,9942.0
JP3190000004,2013,148500.0,75000.0,2103990.0
,2013,122400.0,429900.0,84034.0
JP3735400008,2013,240000.0,4170000.0,59000.0
JP3711600001,2013,120000.0,3033000.0,
JP3357200009,2013,3287.0,26598.0,
JP3371200001,2013,1397314.0,2733950.0,
,2013,54090000.0,32691.0,12512.0
,2013,1039.0,14650.0,
KR7000810002,2013,6851.0,30028.0,15242.0
KR7006800007,2013,1272.0,14465.0,258.0
KR7032640005,2013,8098.0,948770.0,
KR7005830005,2013,401.0,5549.0,929.0
KR7004020004,2013,10197985.0,4164839.0,31129.0
,2013,332007.0,1739002.0,
,2013,68585.0,30119.0,
KR7003490000,2013,12841651.0,64854.0,
,2013,1907949.0,463961.0,
KR7002380004,2013,797507.0,332382.0,18050.0
,2013,12146.64,139686.36,
KR7006360002,2013,51499.0,70890.0,164801.0
KR7000150003,2013,30318.0,48293.0,
KR7005940002,2013,1467.47,24483.63,
,2013,12203.0,67531.0,2415102.0
KR7005490008,2013,85678000.0,3682000.0,3193919.0
KR7009150004,2013,66758.0,819398.0,206382.0
KR7010950004,2013,7038000.0,945000.0,24000.0
,2013,353097.2,978860.0,
KR7017670001,2013,7803.0,665939.0,624017.0
KR7011170008,2013,3316493.0,985528.0,95346.0
KR7016360000,2013,762.0,4220.0,1202.0
KR7012330007,2013,40966.85,291956.94,37491.0
KR7005380001,2013,877211.0,1533990.0,5151959.0
KR7000720003,2013,12188.0,56575.0,367994.0
KR7011200003,2013,8026113.0,26615.0,855.0
KR7015760002,2013,1174220.0,132861.0,
KR7028050003,2013,196956.0,17590.0,431239.0
KR7000660001,2013,1358163.0,2472107.0,510986.0
KR7042670000,2013,37072.0,116376.0,0.0
,2013,11019.0,29264.0,948.92
KR7034020008,2013,139115.0,160953.0,356.0
KR7055550008,2013,18284.0,93400.0,103587.39
KR7066570003,2013,408866.0,956241.0,129196.0
KR7105560007,2013,19448.97,119659.74,12306.333
KR7078930005,2013,6314000.0,1348000.0,
KR7051910008,2013,4753969.0,3730234.0,1379726.0
KR7010140002,2013,225909.0,228659.0,5399609.0
KR7035250000,2013,31555.0,47739.0,
KR7010120004,2013,174302.1,24443.5,792065.0
KR7021240007,2013,342.0,5532.0,2092.0
KR7030200000,2013,63251.0,1035575.0,759470.0
KR7051900009,2013,5534.0,34173.0,446.0
,2013,202225.0,231014.0,825.0
KR7009540006,2013,407880.0,566090.0,
,2013,1029.0,1401.0,
KR7036460004,2013,308957.0,341911.0,
KR7033780008,2013,41348.88,65788.71,2518.0
KR7011070000,2013,30463.0,305299.0,3583.5
KR7047040001,2013,14183.0,47204.0,109200.0
KR7005930003,2013,2098000.0,5388000.0,10125000.0
KR7010060002,2013,913772.0,1659269.0,
KR7086280005,2013,56148.0,4667.0,234803.0
KR7086790003,2013,2730.0,30535.0,
LU0038705702,2013,47992.0,102363.0,57199.0
,2013,6959.0,20475.0,5872.94
LU0156801721,2013,2904220.0,1756040.0,
MYL4863OO006,2013,20830.33,39251.33,548.15
,2013,21472550.0,0.0,
MYL3816OO005,2013,5448000.0,46000.0,
MYL5210OO009,2013,472000.0,700.0,303000.0
MYL6947OO005,2013,18508.0,107002.0,1372.0
MYL4502OO000,2013,1259.0,47366.0,838.0
MXP000511016,2013,2356623.0,1691347.0,
MXP554091415,2013,674687.84,1747388.23,
MX01OR010004,2013,498184.0,624010.0,
MXP370841019,2013,870000.0,2450000.0,
MXP606941179,2013,325535.0,465444.0,
MXP370711014,2013,4788.0,35054.0,31081.0
MXP495211262,2013,1353721.0,424327.0,
MX01WA000038,2013,827000.0,1015000.0,229000.0
NL0000337319,2013,203728.0,44224.0,23809.0
NL0011821202,2013,27000.0,87700.0,109335.0
NL0011794037,2013,943650.0,1153350.0,
NL0000009165,2013,1264000.0,737000.0,10560231.34
NL0000852580,2013,1045900.0,5300.0,
NL0000289213,2013,1854.0,9780.0,72.2
NL0000009538,2013,355000.0,335000.0,950000.0
,2013,3034000.0,1166000.0,18275000.0
NL0013267909,2013,1500000.0,3200000.0,23000000.0
,2013,6358.0,30124.0,18233.0
NL0000360618,2013,2128371.0,4346.0,
NL0009739416,2013,50000.0,49000.0,110000.0
NL0000008977,2013,1264000.0,737000.0,
NL0000009082,2013,42800.0,2800.0,412649.0
NL0010273215,2013,23800.0,70200.0,
NL0009432491,2013,241000.0,228000.0,
NL0010583399,2013,155000.0,144000.0,
NL0000235190,2013,580243.0,431164.0,250000.0
GB00B03MLX29,2013,72000000.0,9000000.0,580000000.0
NZCENE0001S6,2013,2697975.8,,
NZFBUE0001S0,2013,848236.0,444075.0,2522.0
NZAIAE0002S6,2013,2615.0,6204.0,1308.0
NO0010031479,2013,1571.3,13587.6,12420.0
NO0005668905,2013,26600.0,3800.0,127900.0
NO0003028904,2013,1999.9,5563.9,59212.8
NO0005052605,2013,7150000.0,2880000.0,
NO0003054108,2013,52321.0,26786.0,170854.0
NO0003733800,2013,143651.0,130264.0,2141337.0
NO0010112675,2013,217598.8,450917.1,448497.0
NO0010063308,2013,342000.0,787000.0,18000.0
NO0010199151,2013,468887.0,20675.0,16995.0
NO0010096985,2013,16000000.0,,267419603.0
NO0003053605,2013,209.7,801.5,9491.5
,2013,495000.0,8000.0,
PHY7571C1000,2013,1023.0,4560.0,
PHY8076N1120,2013,42290.0,527725.0,
PHY0001Z1040,2013,495000.0,8000.0,
PHY272571498,2013,28292.95,143002.19,890.36
PHY0486V1154,2013,42517.69,537945.13,5788.96
PHY569991086,2013,2287.0,67230.0,182.0
PHY0488F1004,2013,10580.33,230910.76,
PLBH00000012,2013,184.0,17124.0,
PLTLKPL00017,2013,18100.0,365000.0,1842.0
,2013,4731.0,20402.0,9778.0
PLLOTOS00025,2013,1979000.0,400000.0,
PTJMT0AE0001,2013,231436.0,593680.0,210876.0
PTBCP0AM0015,2013,25484.62,61514.6,878.78
PTSON0AM0001,2013,62065.0,242763.0,695295.0
PTEDP0AM0009,2013,18046000.0,1455000.0,24887000.0
,2013,15721.0,182338.0,375429.0
PTGAL0AM0009,2013,3319758.0,214685.0,
PTZON0AM0006,2013,1731.0,26052.0,31407.0
RU000A0DKVS5,2013,2336375.0,73460.0,274722.0
,2013,133428139.0,5146743.0,
RU000A0J2Q06,2013,31000000.0,12100000.0,136500000.0
RU0007661302,2013,7885800.0,990300.0,
SA0007879121,2013,39000000.0,18000000.0,
SG1H97877952,2013,272301.0,87948.0,
SG1R50925390,2013,5564129.0,87948.0,
SG9999000020,2013,44354.0,1384120.0,
SG1R89002252,2013,1471.0,32238.0,65.0
SG1U68934629,2013,982090.0,284500.0,
SG1V61937297,2013,14216294.0,29284.0,
SG1V12936232,2013,762.0,60077.0,
SG1Q75923504,2013,157033.0,84580.0,7048113.57
ZAE000179420,2013,58.01,1863.57,804367.66
ZAE000179438,2013,161911.0,321186.0,58022.0
ZAE000148466,2013,3413.0,148989.0,48411.0
ZAE000025284,2013,150234.0,61685.0,32173.0
,2013,151914.0,16319.0,
ZAE000127148,2013,2308.6,44742.84,4158.09
ZAE000203063,2013,458.42,178765.22,1237.61
ZAE000054045,2013,327757.0,916424.0,6316.0
ZAE000085346,2013,423576.0,520000.0,106289314.0
ZAE000026639,2013,118335.0,79154.0,96381.0
ZAE000000220,2013,281888.0,224365.0,
,2013,22394.0,24828.0,29077.0
,2013,247169.0,253167.0,2069.39
ZAE000134961,2013,11318077.0,3898531.0,551525.0
ZAE000152617,2013,27073.33,303325.77,22425.64
ZAE000035861,2013,144.1,19322.49,5507.18
,2013,15091.0,131372.0,11736.0
,2013,1526.3,6076.88,374.89
ZAE000084992,2013,345781.0,1117409.0,70644554.0
,2013,83.0,34909.0,4597.4
,2013,383034.0,281407.0,19918.0
ZAE000066692,2013,10744.0,119189.0,
ZAE000009932,2013,29773.51,11492.42,10428.41
ZAE000026480,2013,415581.0,365045.0,46406.0
,2013,33041.0,279184.38,
,2013,4244.0,299958.0,57924.0
ZAE000134854,2013,1899.0,91447.0,25027.0
ZAE000170049,2013,4252186.0,581493.0,
,2013,1245000.0,3344000.0,34300.0
ZAE000255915,2013,15626.0,316407.0,18876.0
ZAE000042164,2013,652790.0,384725.0,3208.0
ZAE000028296,2013,19566.0,59744.0,
ZAE000171963,2013,478795.48,239807.99,
ZAE000011953,2013,57343.0,258722.0,45365.0
ZAE000071072,2013,3412.0,6508.0,2350.0
ZAE000111829,2013,438567.0,145098.0,2204.0
ZAE000190252,2013,269.0,44575.0,477710.0
ZAE000058517,2013,37430.0,43560.0,5750.0
ZAE000073441,2013,319343.97,73909.3,20917.73
ZAE000096541,2013,885976.0,360254.0,7571.0
ZAE000015228,2013,94314.0,2648126.0,616978.0
ZAE000057428,2013,7957.0,56000.0,1222.0
ZAE000083648,2013,400969.0,3332442.0,
,2013,203733.34,628482.95,13825.57
ZAE000006896,2013,60942000.0,9012000.0,412000.0
ZAE000018123,2013,1220651.24,4607613.11,597000.0
ZAE000004875,2013,847.56,164803.52,60658.73
ZAE000058723,2013,4090.0,325509.0,146.0
ZAE000006284,2013,4539831.0,1700923.0,1.16
,2013,79021.0,528135.0,40623.0
ZAE000096210,2013,130268.0,293745.0,6393.0
ZAE000070660,2013,42.0,41540.0,10576.0
ZAE000161832,2013,77600.0,27219.0,4485.0
ZAE000005153,2013,14964.0,76288.0,
ZAE000044897,2013,51648.0,655465.0,55316.0
ZAE000003257,2013,118869.0,388143.0,4536198.0
ZAE000075859,2013,3643.0,685.0,784.0
ZAE000072328,2013,384011.0,23199.0,11746.0
ZAE000109815,2013,9778.0,363916.0,24085.0
ZAE000067211,2013,976384.0,205791.0,12450.94
ZAE000030912,2013,15509.0,605008.0,665.0
,2013,54.05,8108.5,7549.44
,2013,738.75,62932.06,7596.75
ES0112501012,2013,110003.84,19451.66,
ZAE000081949,2013,2261.0,39183.0,15917.0
ZAE000066304,2013,11571.98,257171.66,16818.46
ES0143416115,2013,10038.0,29418.0,181348.0
ES0130670112,2013,54676230.0,1317120.3,39320.855
ES0113860A34,2013,378.0,381.0,3124.0
ES0125220311,2013,607528.0,201003.0,471227.9
ES0161560018,2013,53193.0,61585.0,1112720049.0
ES0105200416,2013,5543639.0,561755.0,4150555.0
ES0148396007,2013,21919.0,543574.0,426171.0
ES0118594417,2013,6437.0,28818.0,17058.0
ES0130960018,2013,387651.0,61377.0,537.19
ES0171996087,2013,83005.0,103605.3,32875.0
ES0173093024,2013,68325.0,873118.0,493260.0
ES0182870214,2013,110215.06,76974.15,464.0
ES0132105018,2013,167876.0,217573.0,7153.6
ES0167050915,2013,322758.0,392331.0,1451662.0
ES0175438003,2013,39512.0,20587.9,
ES0116870314,2013,26062058.0,956889.0,103244529.0
ES0173516115,2013,14100000.0,811243.0,117040000.0
ES0113679I37,2013,312.0,8508.0,1627.0
ES0124244E34,2013,6897.0,32711.0,5234.0
ES0140609019,2013,12346.0,15939.0,12017.0
ES0113211835,2013,9267.0,295771.0,42646.0
ES0144580Y14,2013,35461092.0,7189301.0,29222000.0
ES0118900010,2013,638019.0,432932.0,3494126.0
ES0152503035,2013,256.67,5658.94,2469.04
SE0000171100,2013,9308000.0,1367000.0,
SE0000806994,2013,5181.0,1991.0,17436.0
SE0000310336,2013,37866.0,20906.0,12370.0
SE0000113250,2013,354518.0,50981.0,1264065.0
SE0000202624,2013,15923.0,19998.0,6800.0
SE0011090018,2013,330000.0,123000.0,359780.0
SE0000108656,2013,92000.0,263000.0,26554000.0
SE0011166610,2013,29000.0,76000.0,227000.0
SE0000379190,2013,2000.0,18000.0,
SE0000103814,2013,408072.0,272530.0,29931000.0
SE0000112724,2013,4814000.0,1622000.0,814810.0
SE0005190238,2013,10232.0,197150.0,
SE0000667891,2013,220000.0,303000.0,
SE0000412371,2013,361.0,6133.0,8558.0
SE0000108227,2013,64782.0,430528.0,51192.0
SE0006993770,2013,13289.0,89615.0,614.0
SE0012455673,2013,574000.0,434000.0,84000.0
SE0000862997,2013,89000.0,33400.0,534391.0
SE0003366871,2013,3925993.0,17818.0,8000.0
SE0000549412,2013,47.0,22334.0,186.0
SE0000106270,2013,15282.0,310269.0,229699.0
SE0000117970,2013,218779.0,32008.0,19105.0
SE0000695876,2013,10624.0,65677.0,47217.0
SE0000667925,2013,43236.0,337698.0,37456.0
SE0000190126,2013,0.0,105.0,90.37
SE0000114837,2013,84600.0,160000.0,1368.0
SE0000163594,2013,80354.0,15947.0,30836.0
SE0007100581,2013,259824.0,163605.0,
SE0001662230,2013,44141.0,125520.0,5840.0
SE0011205194,2013,515.0,8267.0,97.0
SE0000825820,2013,41835.0,2638.0,57202.6
SE0000949331,2013,39631.0,20366.0,18201.0
,2013,51562.0,52372.0,45194.0
CH0562931086,2013,18600.0,45200.0,34400.0
CH0025751329,2013,171.0,15957.0,
,2013,478.0,2376.0,2828.0
,2013,36142.0,,
CH0012142631,2013,534028.0,499712.0,44000.0
CH0003671440,2013,14436.0,34511.0,
CH0466642201,2013,3698.0,4690.0,28698.145
CH0038388911,2013,19120.0,108190.0,1720.0
CH0418792922,2013,47000.0,98000.0,34900.0
CH0012032048,2013,388061.0,432103.0,177678.0
CH0014786500,2013,150.0,278.0,
CH0011795959,2013,10532.0,31454.0,
CH0008742519,2013,25459.0,46766.0,117443.0
CH0001752309,2013,255000.0,445000.0,8000.0
CH0012214059,2013,102102123.0,6600687.0,5085032.0
CH0012005267,2013,567800.0,867200.0,1895256.0
CH0024638196,2013,131000.0,50000.0,
CH0038863350,2013,3710000.0,3390000.0,65590503.0
CH0002497458,2013,109753.0,140665.0,27804.0
CH0364749348,2013,6331.0,7008.0,2590.0
,2013,60714.0,162454.0,
,2013,135864.0,111161.0,1580000.0
CH0012138530,2013,26690.0,187490.0,132990.0
CH0012549785,2013,2219.0,18196.0,3130.0
CH0030170408,2013,16711.0,55142.0,507586.0
CH0012221716,2013,690000.0,385000.0,146000.0
CH0319416936,2013,25881.0,1681.0,3423169.0
CH0010645932,2013,102547.0,110461.0,118200.0
CH0014852781,2013,6420.0,12370.0,8280.0
TW0002409000,2013,331464.54,2399424.27,22332.0
,2013,2624.0,6780.0,2382.0
TW0002412004,2013,22489.1,786472.2,25342.0
TW0003045001,2013,2617.0,160201.0,
TW0001102002,2013,4167631.0,215069.0,
TW0001314003,2013,1863585.0,391048.0,
TW0002303005,2013,560800.0,1131000.0,320500.0
TW0002891009,2013,464.35,11805.4,
TW0002103009,2013,119496.0,65944.0,
TW0002308004,2013,12089.0,269656.0,2991.0
TW0002324001,2013,12190.65,144323.42,20443056.76
TW0002330008,2013,1563306.0,3042814.0,2321578.0
TW0002357001,2013,253.0,11001.0,305775.0
,2013,189000.0,264000.0,
TW0002344009,2013,42900.0,170000.0,
TW0002301009,2013,12297.0,266359.0,1993.43
TW0002352002,2013,1858.97,64361.06,1151742.5
TW0002356003,2013,7672.0,160966.0,1414.0
TW0002912003,2013,75851.66,458480.99,28651.33
TW0002393006,2013,493.0,70220.0,
TW0005371009,2013,1010.86,14668.03,
TW0002408002,2013,85558.0,394824.0,
TW0003037008,2013,10265.0,394327.0,
TW0002385002,2013,6122.44,52634.21,
TW0002610003,2013,6227163.0,23197.0,
TW0002882008,2013,930.0,7694.0,
TW0002881000,2013,789.37,18198.93,
TW0004904008,2013,29.19,180610.0,
TW0002382009,2013,15140.0,301392.0,0.0
TW0002049004,2013,2574.0,73666.0,
,2013,28028092.0,221241.0,
TW0008046004,2013,7525.0,391106.0,
TW0006116007,2013,124727.1,212972.9,
TW0003481008,2013,566000.0,2862000.0,608517.52
TW0001504009,2013,2688.04,31456.11,
TW0002880002,2013,114.0,3492.0,
TW0002353000,2013,6817.0,32555.0,69736.0
TW0002002003,2013,20070402.0,1243282.0,1591042.27
TW0001402006,2013,866000.0,821000.0,0.0
TW0006239007,2013,3042.0,214856.0,
TW0005347009,2013,122000.0,248700.0,
TW0006121007,2013,0.0,20492.0,170.0
TW0002395001,2013,26.0,2076.0,
TW0001434009,2013,361918.53,152430.24,
TW0003231007,2013,12989.0,240942.0,0.0
TH0268010Z03,2013,4650.0,230570.0,
TH0148A10Z06,2013,5557500.0,292500.0,
TH0003010Z04,2013,21690000.0,2460000.0,
TH0471010Y04,2013,3424000.0,6000.0,
TH0355A10Z04,2013,4431144.0,1649.0,12817.0
TH0016010009,2013,18249.98,95259.34,262.84
TH0015010000,2013,43.0,32397.0,
,2013,160000.0,670000.0,
TH0646010Z00,2013,53978099.0,3103250.0,123254000.0
,2013,1951.755,86487.576,
