,0,1,2
test.classifier.balanced_f1,0.687166859113595,0.6298710072362489,0.564257921008625
test.classifier.adj_lenient_acc,0.9081039162466072,0.8775757575757576,0.7982396750169262
test.classifier.adj_strict_acc,0.8639007367196588,0.8294949494949495,0.7582938388625592
test.regressor.evaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator
test.regressor.sMAPE,0.032036851879545934,0.19034599759320828,0.27698019068731766
test.regressor.R2,0.9825402993989316,0.8507494998728572,0.6146906683192317
test.regressor.MAE,0.1706330946008876,11151.983516428736,8465.998747450241
test.regressor.RMSE,0.42585159812051293,971335.9858917138,55590827.52127465
test.regressor.MAPE,0.036097108988844946,0.5853915989295618,0.8155894183951562
test.regressor.offset_percentile.50%,1.0146797901701197,1.145915631833886,1.2322874301216418
test.regressor.offset_percentile.75%,1.030329688886102,1.2573134225445388,1.4348883745546501
test.regressor.offset_percentile.90%,1.0645013517995499,1.4572469191077446,1.818160208694092
test.regressor.offset_percentile.95%,1.1176113957960514,1.7603761169536285,2.229349353451531
test.evaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator
test.sMAPE,0.06592231911522103,0.423217001795385,0.6884605684952665
test.R2,0.8796630374319326,0.8015040951735171,0.5907097141714864
test.MAE,0.2604111424143474,26054.057906207454,28423.836793021008
test.RMSE,1.1179938330072168,1120178.819691004,57294653.05849894
test.MAPE,0.07344906351751132,37.17299667403657,630.204162770335
test.offset_percentile.50%,1.0223388116501857,1.252870172625822,1.5525140252595255
test.offset_percentile.75%,1.073993906699299,1.794171413174526,3.5534190741871123
test.offset_percentile.90%,1.1981650279407081,3.9194794016433856,27.177156676237587
test.offset_percentile.95%,1.3143962047540578,8.23378051649088,136.76137631599866
train.n_buckets,10,10,10
train.classifier.evaluator,BucketClassifierEvauator,BucketClassifierEvauator,BucketClassifierEvauator
train.classifier.balanced_accuracy,0.937322089427151,0.9261474798508799,0.9130530544975551
train.classifier.balanced_precision,0.9374420847802146,0.9260705525318266,0.9131298339421116
train.classifier.balanced_recall,0.9374030406453615,0.9260366987309029,0.912919826652221
train.classifier.balanced_f1,0.9374033180373718,0.9260254719556852,0.9128948964267583
train.classifier.adj_lenient_acc,0.9816165063605337,0.9755072346617089,0.9596424702058505
train.classifier.adj_strict_acc,0.9727738132174992,0.9658879637862744,0.9516522210184182
train.regressor.evaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator
train.regressor.sMAPE,0.02007635697768777,0.13415704402252737,0.19834694543435638
train.regressor.R2,0.991716243332573,0.9135363169376952,0.8106023821518493
train.regressor.MAE,0.0879808308048009,6891.972888555203,4730.70911814351
train.regressor.RMSE,0.29019328789225457,750255.2403780322,31437746.516188733
train.regressor.MAPE,0.046103674677627986,0.6602040660687045,0.4616026296854061
train.regressor.offset_percentile.50%,1.0076375871528942,1.0873373028296236,1.143796351025423
train.regressor.offset_percentile.75%,1.016213712786735,1.1658114918578821,1.2779910298172161
train.regressor.offset_percentile.90%,1.0371824485681134,1.301032692313737,1.528325556497914
train.regressor.offset_percentile.95%,1.0760703159701583,1.4966308169070315,1.839291113734857
train.evaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator,DefaultRegressorEvaluator
train.sMAPE,0.026855027471079495,0.1807463040177087,0.2806541661849442
train.R2,0.9706889767793538,0.9039693356290172,0.803229730520839
train.MAE,0.09088384740514854,7979.608118299191,6337.06170777919
train.RMSE,0.5458699488680523,790673.4188256245,32043791.106867168
train.MAPE,0.05357580396163593,7.980091105183559,126.35636466121507
train.offset_percentile.50%,1.0079422736340224,1.0923934378224105,1.1536515308787023
train.offset_percentile.75%,1.0178810174261181,1.1861954062050006,1.330230820696353
train.offset_percentile.90%,1.0607613536297191,1.4994938717511683,2.0264209975614205
train.offset_percentile.95%,1.122509517491667,2.281794853783716,4.698666699245016
optimal_params.cls.max_depth,15,15,18
optimal_params.cls.colsample_bytree,0.6,0.6,0.6
optimal_params.cls.min_child_weight,0.07940275436568253,0.00219697287927157,0.0026015900552602256
optimal_params.cls.subsample,0.7,0.7,0.6
optimal_params.cls.learning_rate,0.07448080747486385,0.1733762621287279,0.12450356828225868
optimal_params.cls.n_estimators,400,300,400
optimal_params.rgs.candidates.0.RFR.best_params.n_estimators,500,200,200
optimal_params.rgs.candidates.0.RFR.best_params.max_features,0.8,0.6000000000000001,0.8
optimal_params.rgs.candidates.0.RFR.best_params.min_samples_leaf,2,2,2
optimal_params.rgs.candidates.0.RFR.best_params.criterion,poisson,friedman_mse,friedman_mse
optimal_params.rgs.candidates.0.RFR.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.0.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
optimal_params.rgs.candidates.0.LGB.best_params.max_depth,18,21,3
optimal_params.rgs.candidates.0.LGB.best_params.colsample_bytree,0.6,0.9,0.6
optimal_params.rgs.candidates.0.LGB.best_params.min_child_weight,0.0030056304756007277,4.803830063735096,0.0015739921645169244
optimal_params.rgs.candidates.0.LGB.best_params.subsample,0.8,0.5,0.9
optimal_params.rgs.candidates.0.LGB.best_params.learning_rate,0.010044507288490838,0.010332221986959168,0.04114916759307709
optimal_params.rgs.candidates.0.LGB.best_params.n_estimators,300,300,100
optimal_params.rgs.candidates.0.LGB.Model,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>
optimal_params.rgs.candidates.0.KNN.best_params.n_neighbors,11,7,11
optimal_params.rgs.candidates.0.KNN.best_params.p,1,1,1
optimal_params.rgs.candidates.0.KNN.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.0.KNN.Model,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>
optimal_params.rgs.candidates.0.EXF.best_params.n_estimators,100,100,300
optimal_params.rgs.candidates.0.EXF.best_params.max_features,0.4,0.6000000000000001,0.8
optimal_params.rgs.candidates.0.EXF.best_params.min_samples_leaf,2,2,2
optimal_params.rgs.candidates.0.EXF.best_params.criterion,friedman_mse,squared_error,friedman_mse
optimal_params.rgs.candidates.0.EXF.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.0.EXF.Model,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>
optimal_params.rgs.candidates.1.RFR.best_params.n_estimators,100,400,300
optimal_params.rgs.candidates.1.RFR.best_params.max_features,0.6000000000000001,0.6000000000000001,0.4
optimal_params.rgs.candidates.1.RFR.best_params.min_samples_leaf,2,4,2
optimal_params.rgs.candidates.1.RFR.best_params.criterion,poisson,poisson,friedman_mse
optimal_params.rgs.candidates.1.RFR.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.1.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
optimal_params.rgs.candidates.1.LGB.best_params.max_depth,15,15,15
optimal_params.rgs.candidates.1.LGB.best_params.colsample_bytree,0.5,0.9,0.5
optimal_params.rgs.candidates.1.LGB.best_params.min_child_weight,4.151102790813824,0.007027161376262807,0.023609907161730184
optimal_params.rgs.candidates.1.LGB.best_params.subsample,0.7,0.8,0.9
optimal_params.rgs.candidates.1.LGB.best_params.learning_rate,0.027358201963025564,0.027498536735295932,0.020409711464287522
optimal_params.rgs.candidates.1.LGB.best_params.n_estimators,200,200,100
optimal_params.rgs.candidates.1.LGB.Model,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>
optimal_params.rgs.candidates.1.KNN.best_params.n_neighbors,5,9,7
optimal_params.rgs.candidates.1.KNN.best_params.p,1,1,1
optimal_params.rgs.candidates.1.KNN.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.1.KNN.Model,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>
optimal_params.rgs.candidates.1.EXF.best_params.n_estimators,200,300,100
optimal_params.rgs.candidates.1.EXF.best_params.max_features,0.6000000000000001,0.8,0.4
optimal_params.rgs.candidates.1.EXF.best_params.min_samples_leaf,2,2,2
optimal_params.rgs.candidates.1.EXF.best_params.criterion,poisson,friedman_mse,poisson
optimal_params.rgs.candidates.1.EXF.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.1.EXF.Model,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>
optimal_params.rgs.candidates.2.RFR.best_params.n_estimators,500,300,500
optimal_params.rgs.candidates.2.RFR.best_params.max_features,0.8,0.2,0.8
optimal_params.rgs.candidates.2.RFR.best_params.min_samples_leaf,2,2,2
optimal_params.rgs.candidates.2.RFR.best_params.criterion,friedman_mse,friedman_mse,friedman_mse
optimal_params.rgs.candidates.2.RFR.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.2.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
optimal_params.rgs.candidates.2.LGB.best_params.max_depth,21,12,3
optimal_params.rgs.candidates.2.LGB.best_params.colsample_bytree,0.8,0.7,0.9
optimal_params.rgs.candidates.2.LGB.best_params.min_child_weight,0.021720940936272873,0.10974119377963557,0.0178582483544953
optimal_params.rgs.candidates.2.LGB.best_params.subsample,0.6,0.8,0.9
optimal_params.rgs.candidates.2.LGB.best_params.learning_rate,0.011999057869900945,0.03613144066608045,0.0113993105044756
optimal_params.rgs.candidates.2.LGB.best_params.n_estimators,300,100,100
optimal_params.rgs.candidates.2.LGB.Model,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>
optimal_params.rgs.candidates.2.KNN.best_params.n_neighbors,5,11,5
optimal_params.rgs.candidates.2.KNN.best_params.p,1,2,1
optimal_params.rgs.candidates.2.KNN.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.2.KNN.Model,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>
optimal_params.rgs.candidates.2.EXF.best_params.n_estimators,200,100,300
optimal_params.rgs.candidates.2.EXF.best_params.max_features,0.8,0.2,0.2
optimal_params.rgs.candidates.2.EXF.best_params.min_samples_leaf,2,2,2
optimal_params.rgs.candidates.2.EXF.best_params.criterion,poisson,friedman_mse,friedman_mse
optimal_params.rgs.candidates.2.EXF.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.2.EXF.Model,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>
optimal_params.rgs.candidates.3.RFR.best_params.n_estimators,200,500,400
optimal_params.rgs.candidates.3.RFR.best_params.max_features,0.2,0.2,0.4
optimal_params.rgs.candidates.3.RFR.best_params.min_samples_leaf,2,2,2
optimal_params.rgs.candidates.3.RFR.best_params.criterion,squared_error,poisson,squared_error
optimal_params.rgs.candidates.3.RFR.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.3.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
optimal_params.rgs.candidates.3.LGB.best_params.max_depth,6,6,3
optimal_params.rgs.candidates.3.LGB.best_params.colsample_bytree,0.6,0.9,0.5
optimal_params.rgs.candidates.3.LGB.best_params.min_child_weight,0.0017431407424196676,1.6584146303357579,0.012633944993837234
optimal_params.rgs.candidates.3.LGB.best_params.subsample,0.9,0.7,0.6
optimal_params.rgs.candidates.3.LGB.best_params.learning_rate,0.05437296906159094,0.07684945097544961,0.037913035046115706
optimal_params.rgs.candidates.3.LGB.best_params.n_estimators,200,300,100
optimal_params.rgs.candidates.3.LGB.Model,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>
optimal_params.rgs.candidates.3.KNN.best_params.n_neighbors,3,11,9
optimal_params.rgs.candidates.3.KNN.best_params.p,1,2,1
optimal_params.rgs.candidates.3.KNN.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.3.KNN.Model,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>
optimal_params.rgs.candidates.3.EXF.best_params.n_estimators,300,200,200
optimal_params.rgs.candidates.3.EXF.best_params.max_features,0.4,0.6000000000000001,0.8
optimal_params.rgs.candidates.3.EXF.best_params.min_samples_leaf,2,2,2
optimal_params.rgs.candidates.3.EXF.best_params.criterion,friedman_mse,squared_error,squared_error
optimal_params.rgs.candidates.3.EXF.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.3.EXF.Model,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>
optimal_params.rgs.candidates.4.RFR.best_params.n_estimators,400,100,500
optimal_params.rgs.candidates.4.RFR.best_params.max_features,0.2,0.2,0.8
optimal_params.rgs.candidates.4.RFR.best_params.min_samples_leaf,2,2,2
optimal_params.rgs.candidates.4.RFR.best_params.criterion,friedman_mse,poisson,friedman_mse
optimal_params.rgs.candidates.4.RFR.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.4.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
optimal_params.rgs.candidates.4.LGB.best_params.max_depth,15,15,15
optimal_params.rgs.candidates.4.LGB.best_params.colsample_bytree,0.5,0.6,0.8
optimal_params.rgs.candidates.4.LGB.best_params.min_child_weight,0.14939450416084135,1.2398139553079297,0.21495574423988467
optimal_params.rgs.candidates.4.LGB.best_params.subsample,0.9,0.8,0.6
optimal_params.rgs.candidates.4.LGB.best_params.learning_rate,0.05205928596770894,0.021349850157390732,0.021988550189650537
optimal_params.rgs.candidates.4.LGB.best_params.n_estimators,300,100,200
optimal_params.rgs.candidates.4.LGB.Model,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>
optimal_params.rgs.candidates.4.KNN.best_params.n_neighbors,3,11,9
optimal_params.rgs.candidates.4.KNN.best_params.p,1,1,2
optimal_params.rgs.candidates.4.KNN.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.4.KNN.Model,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>
optimal_params.rgs.candidates.4.EXF.best_params.n_estimators,100,100,100
optimal_params.rgs.candidates.4.EXF.best_params.max_features,0.8,0.2,0.2
optimal_params.rgs.candidates.4.EXF.best_params.min_samples_leaf,2,2,2
optimal_params.rgs.candidates.4.EXF.best_params.criterion,poisson,friedman_mse,poisson
optimal_params.rgs.candidates.4.EXF.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.4.EXF.Model,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>
optimal_params.rgs.candidates.5.RFR.best_params.n_estimators,100,200,500
optimal_params.rgs.candidates.5.RFR.best_params.max_features,0.4,0.6000000000000001,0.8
optimal_params.rgs.candidates.5.RFR.best_params.min_samples_leaf,2,2,2
optimal_params.rgs.candidates.5.RFR.best_params.criterion,poisson,poisson,squared_error
optimal_params.rgs.candidates.5.RFR.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.5.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
optimal_params.rgs.candidates.5.LGB.best_params.max_depth,15,18,6
optimal_params.rgs.candidates.5.LGB.best_params.colsample_bytree,0.7,0.6,0.8
optimal_params.rgs.candidates.5.LGB.best_params.min_child_weight,0.0019699599387693533,0.011606498077226786,0.0010293765372267215
optimal_params.rgs.candidates.5.LGB.best_params.subsample,0.6,0.8,0.9
optimal_params.rgs.candidates.5.LGB.best_params.learning_rate,0.01048206758038145,0.01039759123409063,0.02328325845651961
optimal_params.rgs.candidates.5.LGB.best_params.n_estimators,300,100,200
optimal_params.rgs.candidates.5.LGB.Model,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>
optimal_params.rgs.candidates.5.KNN.best_params.n_neighbors,7,9,7
optimal_params.rgs.candidates.5.KNN.best_params.p,1,1,1
optimal_params.rgs.candidates.5.KNN.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.5.KNN.Model,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>
optimal_params.rgs.candidates.5.EXF.best_params.n_estimators,300,300,300
optimal_params.rgs.candidates.5.EXF.best_params.max_features,0.6000000000000001,0.4,0.8
optimal_params.rgs.candidates.5.EXF.best_params.min_samples_leaf,2,2,2
optimal_params.rgs.candidates.5.EXF.best_params.criterion,poisson,poisson,squared_error
optimal_params.rgs.candidates.5.EXF.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.5.EXF.Model,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>
optimal_params.rgs.candidates.6.RFR.best_params.n_estimators,100,100,200
optimal_params.rgs.candidates.6.RFR.best_params.max_features,0.2,0.2,0.2
optimal_params.rgs.candidates.6.RFR.best_params.min_samples_leaf,2,2,2
optimal_params.rgs.candidates.6.RFR.best_params.criterion,squared_error,squared_error,squared_error
optimal_params.rgs.candidates.6.RFR.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.6.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
optimal_params.rgs.candidates.6.LGB.best_params.max_depth,18,15,18
optimal_params.rgs.candidates.6.LGB.best_params.colsample_bytree,0.5,0.6,0.6
optimal_params.rgs.candidates.6.LGB.best_params.min_child_weight,0.22449934721106132,0.860587040676094,0.0010753146397991184
optimal_params.rgs.candidates.6.LGB.best_params.subsample,0.6,0.6,0.8
optimal_params.rgs.candidates.6.LGB.best_params.learning_rate,0.04908906359250969,0.016339916675224782,0.08342445131996568
optimal_params.rgs.candidates.6.LGB.best_params.n_estimators,200,200,100
optimal_params.rgs.candidates.6.LGB.Model,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>
optimal_params.rgs.candidates.6.KNN.best_params.n_neighbors,5,3,3
optimal_params.rgs.candidates.6.KNN.best_params.p,1,1,1
optimal_params.rgs.candidates.6.KNN.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.6.KNN.Model,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>
optimal_params.rgs.candidates.6.EXF.best_params.n_estimators,100,200,100
optimal_params.rgs.candidates.6.EXF.best_params.max_features,0.8,0.8,0.6000000000000001
optimal_params.rgs.candidates.6.EXF.best_params.min_samples_leaf,2,2,2
optimal_params.rgs.candidates.6.EXF.best_params.criterion,friedman_mse,friedman_mse,squared_error
optimal_params.rgs.candidates.6.EXF.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.6.EXF.Model,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>
optimal_params.rgs.candidates.7.RFR.best_params.n_estimators,300,100,100
optimal_params.rgs.candidates.7.RFR.best_params.max_features,0.6000000000000001,0.2,0.8
optimal_params.rgs.candidates.7.RFR.best_params.min_samples_leaf,2,2,2
optimal_params.rgs.candidates.7.RFR.best_params.criterion,squared_error,squared_error,friedman_mse
optimal_params.rgs.candidates.7.RFR.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.7.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
optimal_params.rgs.candidates.7.LGB.best_params.max_depth,15,21,18
optimal_params.rgs.candidates.7.LGB.best_params.colsample_bytree,0.6,0.6,0.6
optimal_params.rgs.candidates.7.LGB.best_params.min_child_weight,0.008731731971949888,0.0013712183048865505,0.048562486864902804
optimal_params.rgs.candidates.7.LGB.best_params.subsample,0.8,0.9,0.9
optimal_params.rgs.candidates.7.LGB.best_params.learning_rate,0.03292513236839954,0.031106749993826028,0.19826328582780586
optimal_params.rgs.candidates.7.LGB.best_params.n_estimators,300,300,200
optimal_params.rgs.candidates.7.LGB.Model,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>
optimal_params.rgs.candidates.7.KNN.best_params.n_neighbors,3,5,11
optimal_params.rgs.candidates.7.KNN.best_params.p,1,2,2
optimal_params.rgs.candidates.7.KNN.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.7.KNN.Model,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>
optimal_params.rgs.candidates.7.EXF.best_params.n_estimators,200,100,200
optimal_params.rgs.candidates.7.EXF.best_params.max_features,0.4,0.8,0.4
optimal_params.rgs.candidates.7.EXF.best_params.min_samples_leaf,2,2,2
optimal_params.rgs.candidates.7.EXF.best_params.criterion,poisson,friedman_mse,poisson
optimal_params.rgs.candidates.7.EXF.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.7.EXF.Model,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>,<class 'sklearn.ensemble._forest.ExtraTreesRegressor'>
optimal_params.rgs.candidates.8.RFR.best_params.n_estimators,400,400,200
optimal_params.rgs.candidates.8.RFR.best_params.max_features,0.6000000000000001,0.4,0.6000000000000001
optimal_params.rgs.candidates.8.RFR.best_params.min_samples_leaf,2,2,6
optimal_params.rgs.candidates.8.RFR.best_params.criterion,poisson,squared_error,squared_error
optimal_params.rgs.candidates.8.RFR.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.8.RFR.Model,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>,<class 'sklearn.ensemble._forest.RandomForestRegressor'>
optimal_params.rgs.candidates.8.LGB.best_params.max_depth,18,21,9
optimal_params.rgs.candidates.8.LGB.best_params.colsample_bytree,0.8,0.5,0.6
optimal_params.rgs.candidates.8.LGB.best_params.min_child_weight,0.10801767171905674,0.01127373814992074,0.02022536130023221
optimal_params.rgs.candidates.8.LGB.best_params.subsample,0.5,0.5,0.8
optimal_params.rgs.candidates.8.LGB.best_params.learning_rate,0.16740080728412499,0.013347979584000995,0.010128637342887714
optimal_params.rgs.candidates.8.LGB.best_params.n_estimators,200,300,200
optimal_params.rgs.candidates.8.LGB.Model,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>,<class 'lightgbm.sklearn.LGBMRegressor'>
optimal_params.rgs.candidates.8.KNN.best_params.n_neighbors,3,5,11
optimal_params.rgs.candidates.8.KNN.best_params.p,1,1,2
optimal_params.rgs.candidates.8.KNN.best_params.n_jobs,-1,-1,-1
optimal_params.rgs.candidates.8.KNN.Model,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>,<class 'sklearn.neighbors._regression.KNeighborsRegressor'>
optimal_params.rgs.candidates.8.EXF.best_params.n_estimators,200,100,200
optimal_params.rgs.candidates.8.EXF.best_params.max_features,0.8,0.6000000000000001,0.8
optimal_params.rgs.candidates.8.EXF.best_params.min_samples_leaf,2,2,4
